sample_index,clean_index,trajectory_seed,replicate_id,noise_seed,alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,rmse,relative_rmse,denoising_gain,rmse_x,rmse_y,rmse_z
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=6,,,384,1.0,5.344647519582246,compact_polynomial,6,5.27395653036621,0.3291983103057407,-0.811720882496002,2.6083969879541846,3.0222270645011764,8.216219396803199
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=6,,,384,1.0,5.344647519582246,compact_polynomial,6,5.360361761084756,0.33067611433564376,-0.8022935509128537,2.644569679286674,3.0419270334176636,8.363812872360276
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=6,,,384,1.0,5.344647519582246,compact_polynomial,6,5.356252014328314,0.3304225875870967,-0.8253454193909979,2.649926680093605,3.0414978032643254,8.35436931347032
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,7.057883456113596,0.43575296099346966,-1.364502589033016,3.4817505362673797,3.8794947318781303,11.057490242762032
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,7.054406417870301,0.4355382890285067,-1.3419028404613615,3.480816151901396,3.874328460325709,11.052938415807878
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,6.914417714004458,0.436167951621374,-1.4120773606837735,3.4200165308019392,4.01014613761025,10.754056530224627
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,6.911244876992152,0.4359678060881235,-1.4187247282959725,3.421183342185935,4.012553801927977,10.746666170261063
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,6.986808287905182,0.43643870586139283,-1.3951676860035853,3.442007155193974,3.9449919435183736,10.910366422123067
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,6.980709808220786,0.43605775758408183,-1.3862832656023052,3.445556097183871,3.948422760213405,10.896285108584372
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,6.980276799729136,0.4357061562237858,-1.4126138661423577,3.4526926724983937,3.977402406165591,10.882645634734898
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,6.980395463873485,0.4357135631934088,-1.3979204525415039,3.448270117461644,3.9735823343759713,10.885671275817254
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,7.08164427143646,0.4368605544100427,-1.3810336632365732,3.4962541008501877,3.995682390544737,11.05711473476175
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1|degree=8,,,384,1.0,5.344647519582246,compact_polynomial,8,7.0769030823764885,0.4365680745279825,-1.4117223368754948,3.500058177545353,3.9961203466597888,11.04664141904041
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.479107821403755,0.09131995686993004,0.504475485474512,0.6830843829286833,0.7414121451853634,2.3552035153641975
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.4761723046841988,0.09113871838525593,0.5099442945911258,0.6938858639578753,0.7543241342642116,2.3423858622387446
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.4818304052679092,0.09347525117073911,0.48306716186957854,0.6508284486260889,0.7069897808317613,2.3799268539574436
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.4373874192475486,0.09067174594756226,0.496958282197541,0.6423218898709224,0.7357947495154015,2.2900385270583565
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.5257385494975444,0.09530694568767073,0.4769572141584868,0.6526810444908808,0.7286976592831168,2.4549219009545316
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.4244866724721372,0.08898213522285477,0.5130540013866937,0.6635021867507942,0.7195933036569594,2.264826078457505
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.4544410124591094,0.09078564091002529,0.49729721974905905,0.6937295163993286,0.716762062799844,2.313263383096811
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.384099820933008,0.08639497116105085,0.5245310547015096,0.6691056746276715,0.7427608168580759,2.1789449070689533
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.5048718041880362,0.09283424943346866,0.49402281627167144,0.6662964263703044,0.7585631537185372,2.403029016709373
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.523018480005636,0.09395370228290809,0.480973860324466,0.6860445663546129,0.7239301177698463,2.442135112739892
